run_order,whole_plot,emc_lot,film_roughness_class,film_Ra_um_project_scenario,is_center,A_vacuum_code,B_zone_range_code,C_closing_speed_code,vacuum_base_kpa_abs,zone_range_c,closing_speed_mm_s,notes,actual_vacuum_base_kpa_abs,actual_zone_range_c,actual_closing_speed_mm_s,measured_Ra_um,measured_Rz_um,contact_angle_deg,interface_shear_mpa,viscosity_index,gel_time_s,vacuum_time_s,fill_time_s,process_margin_s,cure_flow_risk,flow_load_index,shift_safety_factor,edge_void_pct,chip_offset_p95_um,warpage_um,cycle_time_index,d_void,d_offset,d_warpage,d_cycle,overall_desirability
9,WP1,M03,Smooth,0.25,0,-1,-1,1,4.5,1.5,1.15,,4.460875244955994,1.542335455454569,1.162423943049459,0.2512518401701001,1.1360077202919694,64.41190996603665,6.347332043556047,1.1550930203249352,25.134788108297865,5.0748190945608895,8.223419383665345,11.83654963007163,0.2662034983738915,22.99579321124156,1.324902930253132,1.1734312753250071,25.253892848243986,702.3773868034128,100.31829828168816,0.5895860998555524,0.5983668833865459,0.7832174031489136,0.9681701718311843,0.6747516155563291
2,WP1,M03,Smooth,0.25,0,-1,-1,-1,4.5,1.5,0.85,,4.533249443839238,1.4948940654908718,0.854207540372421,0.2429300496578666,1.2583395156890849,63.98933886623789,5.941245977836195,1.1304366767989618,25.095586864495814,4.982659171863839,8.31166339203994,11.801264300592038,0.2718935310245755,19.25921392569655,1.4807447907083944,1.0849964477994265,23.76580731920866,695.5896541954095,103.43104592838957,0.6288904676446994,0.6434603842664043,0.8010798573805014,0.6568954071610434,0.6646009354052804
3,WP1,M03,Smooth,0.25,0,1,-1,-1,6.5,1.5,0.85,,6.267665847997002,1.420639120482776,0.8509905843835481,0.2716687307662558,1.2663071488550492,64.19796041230421,6.085999981510395,1.1689621430343322,25.392925070526434,6.3436655959200206,8.562488798708147,10.486770675898269,0.5231953503729375,21.585118757297504,1.3533768444694625,1.2330246342093183,25.914289480046094,699.791812715348,100.00291342050495,0.5631001625736363,0.5783548642410274,0.7900215454859264,0.9997086579495047,0.6614729361040831
30,WP4,M03,Textured,0.65,0,-1,-1,1,4.5,1.5,1.15,,4.488274372967208,1.6328793485457598,1.1554915684270286,0.6546064948813461,3.3144339654739623,78.16798734637999,8.400124386186667,1.1357502724308617,24.85669461140274,4.989416947940559,8.284961247810939,11.582316415651244,0.3088503615902038,23.520161134117902,1.7142993546590843,1.5285334089299063,21.673318113696556,716.1698959603943,100.10396186055472,0.43176292936448607,0.7068691480698013,0.7469213264200149,0.9896038139445281,0.6402026923195615
21,WP3,M02,Smooth,0.25,0,-1,1,-1,4.5,3.5,0.85,,4.538058169224292,3.453742417526498,0.8472956829434787,0.2290163997524749,1.1239633056586136,61.02037958615927,6.534984106793452,0.9948343514529668,24.407910516579985,4.881944522191177,7.992739668418742,11.533226325970066,0.317508477430095,21.050117804675686,1.4901543071479189,0.9155113566829604,25.32868411976351,777.8782933027301,103.4950652122032,0.7042171748075732,0.5961004812192876,0.5845308070980788,0.6504934787796799,0.6373095412373739
35,WP4,M03,Textured,0.65,0,-1,-1,-1,4.5,1.5,0.85,,4.459395459627962,1.5190039943675149,0.8311157695973119,0.6606172520201266,3.373348944959466,79.03548931931373,8.230448658007655,1.134874029721586,25.170833930927387,4.92429415905722,8.78645100971954,11.460088762150628,0.3306442220419226,19.617839444322,2.0137871792946616,1.350069845115227,19.05701779669282,728.7138082702232,104.46259883710906,0.5110800688376769,0.7861509758577934,0.7139110308678336,0.5537401162890945,0.6321546169450355
10,WP2,M02,Textured,0.65,0,-1,1,1,4.5,3.5,1.15,,4.417698799729951,3.6638879356191376,1.1389249657639724,0.615527256800925,3.216314892293543,74.64040849340155,8.554559895542107,0.9947311124248712,24.032218741253143,4.893615121151593,7.995121951704109,11.143481668397438,0.3903943315603562,25.69881877600951,1.597812251858611,1.5187624171298717,22.712449752191016,800.6058064711311,100.11095531614154,0.4361055923867237,0.6753803105396662,0.524721561918076,0.9889044683858458,0.5964314814447764
23,WP3,M02,Smooth,0.25,0,-1,1,1,4.5,3.5,1.15,,4.473556150935338,3.540323448351862,1.1448230681931555,0.247251858761317,1.243343192370087,62.97509727567965,6.938768317483539,1.0038249208237393,23.9036227656776,4.851772361304421,7.8457737476969,11.20607665667628,0.3782499697892882,25.40102341291448,1.3112104729995795,1.4783793985307945,26.843711789742468,788.8500493471292,99.92474010018832,0.4540536006529802,0.5501905518259859,0.5556577648759756,1.0,0.5710506742663146
15,WP2,M02,Textured,0.65,0,-1,1,-1,4.5,3.5,0.85,,4.418715349097665,3.486345415532272,0.8526037919203338,0.6431474576484324,3.271997700404876,74.72105581239299,8.676202354333244,0.998326434900193,23.902543282264844,4.850161346514202,8.30532390176657,10.747058033984072,0.4698895814123888,22.702832148232435,1.8343866099561488,1.4500473167287893,22.092026160587448,826.7010451598899,103.3857176727051,0.46664563700942696,0.694181025436744,0.45604988115818457,0.6614282327294901,0.562430885969372
34,WP4,M03,Textured,0.65,0,1,-1,-1,6.5,1.5,0.85,,6.4221179232588925,1.40391756670823,0.8585462966669154,0.655544536620764,3.351444874217961,78.2953405552495,8.271774397149537,1.1096951113888929,25.277224536264068,6.40459492299679,8.57286916933173,10.299760443935549,0.561240093818703,22.022791631606477,1.8028830209397704,1.851063977224366,21.499861923330077,719.3700717773187,100.17845653836424,0.288416010122504,0.712125396262725,0.7384998111123192,0.9821543461635756,0.5592598409055018
8,WP1,M03,Smooth,0.25,0,1,-1,1,6.5,1.5,1.15,,6.5041660883131724,1.6319041781373895,1.1428667917067106,0.2662095189654865,1.322328489311993,67.02987491076227,6.274132372833701,1.1286088011611433,25.426832123546067,6.561470734074939,8.158302351691672,10.707059037779452,0.4780669815710882,25.05887967246619,1.2018029450331722,1.6113222360034716,29.992717402131305,724.2375573194898,95.93415680442818,0.3949678951095682,0.4547661393293544,0.7256906386329215,1.0,0.5348621826246935
5,WP1,M03,Smooth,0.25,1,0,0,0,5.5,2.5,1.0,,5.309820084099096,2.497108718956625,0.9949251036589888,0.2462732730012033,1.53851807312033,65.99258614204057,6.106912801847609,1.1460518344551789,23.87074360487476,5.751998255249301,8.338350625625363,9.780394724000097,0.6619679273828218,26.852997955649336,1.0916167162147947,1.869517790657896,32.2418828425683,778.5110860304098,99.8874782734726,0.2802143152631574,0.3866096108312636,0.5828655630778689,1.0,0.4356948109693086
22,WP3,M02,Smooth,0.25,0,1,1,1,6.5,3.5,1.15,,6.52707616869203,3.4494138860918637,1.1646339661621423,0.2226995981545121,1.1339733389908058,61.08854099723021,6.631109790536272,1.0210173286848758,24.27853072003252,6.796504338140793,8.12611186651079,9.355914515380936,0.7350018355868971,29.024453721998405,1.0966382795501095,2.0729857004745376,30.056347707098144,778.447778682722,96.07791904444532,0.18978413312242776,0.4528379482697532,0.583032161361258,1.0,0.4033508627120261
25,WP3,M02,Smooth,0.25,0,1,1,-1,6.5,3.5,0.85,,6.535719242783586,3.5928941705625084,0.8683201991594854,0.2581034392162867,1.3538991726320968,61.19278725650903,6.349358745206593,0.987711345651558,23.798329620958118,6.968970875730325,8.206031935963331,8.623326809264459,0.8349153564209417,26.754784295248257,1.139120451903791,2.090657683019497,29.92423895464809,808.0690002301499,100.04925952205004,0.18192991865800126,0.45684124379854274,0.5050815783417109,0.9950740477949964,0.38912813415519415
6,WP1,M03,Smooth,0.25,0,-1,1,-1,4.5,3.5,0.85,,4.4315670180732045,3.3789455576936387,0.8637583635891978,0.2443371181577423,1.2050268710610856,64.72799740024335,6.072938245703131,1.1367655622785464,22.222365564842413,4.918445224966057,8.745494987203635,8.558425352672721,0.8421205237978837,28.84419671643649,1.0106054908010047,1.9565497001853496,33.1407227841394,826.6136208894574,103.96289960604868,0.2415334665842891,0.3593720368442606,0.45627994502774377,0.603710039395132,0.3571498688607195
36,WP4,M03,Textured,0.65,0,1,-1,1,6.5,1.5,1.15,,6.490863167302851,1.5367420852238518,1.162297203194156,0.7037866439296984,3.751216562451379,80.27986287674116,8.398846685604857,1.135880794374039,24.9085920961954,6.676944210195503,8.140113716211363,10.091534169788536,0.6027512616523953,26.34856322530153,1.5300441145948656,2.319078337647197,23.41134181095557,732.8008920351434,94.86550499466532,0.08040962771235687,0.6542017633043766,0.7031555472759383,1.0,0.3533310644755426
16,WP2,M02,Textured,0.65,0,1,1,-1,6.5,3.5,0.85,,6.59474010730957,3.4331458742050915,0.8396581849910765,0.6377129083059718,3.037715707029788,76.28618417292014,8.188420927963003,0.9697210704233984,23.902139940093583,6.730165870319028,8.002425656717747,9.169548413056807,0.7636814919331779,25.37900488763488,1.5486982499212274,2.302968526542052,25.041644732454056,821.6936898526128,100.15825306820466,0.08756954375908796,0.6047986444710892,0.46922713196680843,0.9841746931795342,0.33016460783545015
32,WP4,M03,Textured,0.65,1,0,0,0,5.5,2.5,1.0,,5.413253204690867,2.479352913870388,1.0021681616364713,0.6605287272128095,3.418543628287705,80.54842794147582,8.317090246148238,1.1485642648450998,23.80218714793992,5.8043901345950415,8.359050899894994,9.638746113449884,0.6874507614132427,27.159231381510857,1.469924999743888,2.359129161626248,24.818013331194383,793.150709803953,100.3817771459838,0.06260926149944525,0.6115753536001702,0.5443402373580185,0.9618222854016196,0.3025917369910111
7,WP1,M03,Smooth,0.25,0,1,1,-1,6.5,3.5,0.85,,6.56908433374011,3.4474444746563777,0.839873925470643,0.2478868086587399,1.400433844641921,67.01613544012645,6.066105303831192,1.155722591050533,22.04199447976872,6.750083830003581,8.560849849172902,6.731060800592235,0.9597873506463912,29.87124956142438,0.9747602087591172,2.320725599378343,35.52280898720771,836.9265350783398,99.57599396511355,0.07967751138740316,0.2871876064482512,0.4291406971622636,1.0,0.24656632873976028
28,WP4,M03,Textured,0.65,0,-1,1,-1,4.5,3.5,0.85,,4.498096585990332,3.363755141315619,0.8418615762474863,0.6635886064690326,3.333852590767254,78.34284982909645,8.35208472779097,1.1166731524203546,22.726212934525847,5.229356110123168,8.671092064992306,8.825764759410374,0.8107472449793321,28.2373216473944,1.419752453650149,2.3974851312657006,25.092746469200296,851.429887718827,104.6290182129534,0.04556216388191084,0.6032501069939304,0.3909739796872974,0.5370981787046603,0.23266666899645574
1,WP1,M03,Smooth,0.25,0,-1,1,1,4.5,3.5,1.15,,4.462655393415367,3.409955627674397,1.1591538540256603,0.2379221030268168,1.3338248394833077,67.5122634034298,5.825168351347392,1.1082131775388666,22.3099343678806,5.072742527196341,8.227837222622219,9.00935461806204,0.786562680913646,31.895384312793176,0.8766412033873019,2.255222752322761,39.43310569883126,837.4025654568377,99.62688381122943,0.10878988785655075,0.16869376670208294,0.4278879856399008,1.0,0.22897296273131837
4,WP1,M03,Smooth,0.25,0,1,1,1,6.5,3.5,1.15,,6.633371119951035,3.420614378426498,1.159452612697055,0.2788645962681201,1.2637262466245027,64.92242769251995,5.834306691145883,1.1077615670881744,22.52173505433053,6.968547955236989,8.11976248253933,7.433424616554211,0.9306419122704994,33.36107923192265,0.8394414318198388,2.367743244731977,39.70477067199956,841.4477482336946,95.159037297482,0.058780780119121405,0.16046149478789207,0.41724276780606684,1.0,0.18264180730452995
13,WP2,M02,Textured,0.65,0,1,1,1,6.5,3.5,1.15,,6.578990313421513,3.5366910848454056,1.1392366679483965,0.6555806472567322,3.411360137602122,75.8850109501592,8.506492001602501,0.9922971863693476,23.808486446129347,6.6971518722824674,7.898914845907654,9.212419727939224,0.7572783958266954,29.11700614333852,1.4023131844904144,2.592167599586044,26.96905059266874,776.3167544158539,95.9834304147279,0.0,0.5463924062827654,0.5886401199582793,1.0,0.0
29,WP4,M03,Textured,0.65,0,1,1,1,6.5,3.5,1.15,,6.429871812108686,3.425593104128376,1.1365490958743585,0.6716097224101486,3.2975057699799177,78.25195889740759,8.6082685690038,1.151429587751205,22.276922271523397,6.617298055156742,8.36229577250735,7.297328443859302,0.9375082304472764,33.16485766322182,1.2458877270273865,3.0167708961868738,29.470265362260623,853.0147493946664,96.79983915026877,0.0,0.47059801932543566,0.38680329106666733,1.0,0.0
31,WP4,M03,Textured,0.65,0,-1,1,1,4.5,3.5,1.15,,4.506544823907349,3.365102216669331,1.122489097190397,0.6530805838432107,3.1872408765119844,79.5599459152349,8.683659652234706,1.1209841400061158,22.163885670078898,4.923928817193647,8.262554790587785,8.977402062297465,0.7909283405702209,31.409357005325635,1.3270429675990898,2.732687316472189,26.65643181997541,860.2025816583382,100.78640530486862,0.0,0.5558657024249876,0.36788794300437316,0.9213594695131377,0.0
33,WP4,M03,Textured,0.65,0,1,1,-1,6.5,3.5,0.85,,6.4905698946362,3.5427545154812425,0.8375402787711177,0.6296525076886615,3.310444437337222,78.6746338736134,8.376051749299016,1.1232266957553558,22.046085855121436,6.6692013543571065,8.548847049840768,6.828037450923558,0.956603462343516,30.00202699965105,1.3400777353177802,2.726883050353652,25.40338377834951,848.3118251414231,100.16996746889374,0.0,0.59383685520153,0.3991794075225707,0.9830032531106255,0.0
