run_order,whole_plot,emc_lot,film_roughness_class,film_Ra_um_project_scenario,is_center,A_vacuum_code,B_zone_range_code,C_closing_speed_code,vacuum_base_kpa_abs,zone_range_c,closing_speed_mm_s,notes,actual_vacuum_base_kpa_abs,actual_zone_range_c,actual_closing_speed_mm_s,measured_Ra_um,measured_Rz_um,contact_angle_deg,interface_shear_mpa,viscosity_index,gel_time_s,vacuum_time_s,fill_time_s,process_margin_s,cure_flow_risk,flow_load_index,shift_safety_factor,edge_void_pct,chip_offset_p95_um,warpage_um,cycle_time_index
20,WP3,M02,Smooth,0.25,0,-1,-1,-1,4.5,1.5,0.85,,4.395101174894688,1.3336547340466067,0.8720731396495794,0.2969583031022368,1.8264813904229726,62.54951046106105,6.402434492570324,0.9929474217755148,27.556506710389044,4.928195541629913,8.155855335700148,14.472455833058985,0.04010150102009031,14.33320215408907,2.1440907086885828,0.3874994778427957,17.65268745105106,672.6234352916786,103.7829255144838
21,WP3,M02,Smooth,0.25,0,-1,1,-1,4.5,3.5,0.85,,4.538058169224292,3.453742417526498,0.8472956829434787,0.22901639975247498,1.1239633056586136,61.020379586159265,6.534984106793452,0.9948343514529668,24.407910516579985,4.881944522191177,7.992739668418742,11.533226325970066,0.317508477430095,21.050117804675686,1.4901543071479189,0.9155113566829604,25.32868411976351,777.8782933027301,103.49506521220319
22,WP3,M02,Smooth,0.25,0,1,1,1,6.5,3.5,1.15,,6.52707616869203,3.4494138860918633,1.1646339661621423,0.22269959815451218,1.1339733389908058,61.088540997230204,6.631109790536272,1.0210173286848758,24.278530720032517,6.796504338140793,8.12611186651079,9.355914515380935,0.7350018355868971,29.024453721998405,1.0966382795501095,2.0729857004745376,30.056347707098144,778.447778682722,96.07791904444531
23,WP3,M02,Smooth,0.25,0,-1,1,1,4.5,3.5,1.15,,4.473556150935338,3.5403234483518626,1.1448230681931557,0.247251858761317,1.243343192370087,62.975097275679644,6.938768317483539,1.0038249208237393,23.9036227656776,4.851772361304421,7.8457737476969,11.20607665667628,0.37824996978928827,25.401023412914476,1.3112104729995795,1.4783793985307945,26.843711789742468,788.8500493471292,99.92474010018832
24,WP3,M02,Smooth,0.25,0,1,-1,1,6.5,1.5,1.15,,6.443159976529389,1.4231053404956127,1.1510568416762605,0.26031853540541733,1.4847699804151924,62.647162996376736,6.543002115168878,1.0074287897961351,27.28149462003788,6.59499108542738,7.757425760453336,12.929077774157161,0.1289984042501553,18.748876823607908,1.6751088850967755,0.8441931921702599,21.917404233776445,632.8174160291173,95.50130811320439
25,WP3,M02,Smooth,0.25,0,1,1,-1,6.5,3.5,0.85,,6.535719242783586,3.5928941705625084,0.8683201991594854,0.2581034392162867,1.3538991726320968,61.19278725650903,6.349358745206593,0.987711345651558,23.798329620958114,6.968970875730325,8.206031935963331,8.623326809264459,0.8349153564209417,26.754784295248257,1.139120451903791,2.090657683019497,29.924238954648086,808.0690002301499,100.04925952205004
26,WP3,M02,Smooth,0.25,0,-1,-1,1,4.5,1.5,1.15,,4.582893890385907,1.4518716573550932,1.13921662490643,0.22560141744166726,1.0844808171169278,63.01709332518105,6.29232509043921,0.9976555172928023,26.767570491463257,4.830021178195605,7.842776106224369,14.094773207043284,0.05387470015157577,17.913089815103103,1.6860944005675085,0.6787700554465468,21.63893399171946,679.9448605658433,99.72258635715802
27,WP3,M02,Smooth,0.25,0,1,-1,-1,6.5,1.5,0.85,,6.391525088994308,1.4720269970376934,0.8459402541967695,0.2399119634968235,1.2834328616401294,62.726363113839504,6.548179835047102,0.9892419592728167,27.240727389879616,6.517510375693656,8.139318246450713,12.583898767735246,0.1642696141346618,15.538033185783242,2.022859832542036,0.7431634041780871,19.13208799717467,659.64375914795,100.34530630390677
28,WP4,M03,Textured,0.65,0,-1,1,-1,4.5,3.5,0.85,,4.498096585990332,3.363755141315619,0.8418615762474863,0.6635886064690326,3.333852590767254,78.34284982909645,8.35208472779097,1.1166731524203546,22.726212934525847,5.229356110123168,8.671092064992306,8.825764759410374,0.8107472449793321,28.237321647394396,1.4197524536501487,2.3974851312657006,25.092746469200296,851.429887718827,104.6290182129534
29,WP4,M03,Textured,0.65,0,1,1,1,6.5,3.5,1.15,,6.429871812108686,3.4255931041283754,1.1365490958743585,0.6716097224101486,3.2975057699799177,78.25195889740759,8.6082685690038,1.151429587751205,22.276922271523393,6.617298055156742,8.36229577250735,7.297328443859302,0.9375082304472764,33.16485766322182,1.2458877270273865,3.0167708961868738,29.470265362260626,853.0147493946664,96.79983915026875
30,WP4,M03,Textured,0.65,0,-1,-1,1,4.5,1.5,1.15,,4.488274372967208,1.6328793485457598,1.1554915684270286,0.6546064948813461,3.3144339654739623,78.16798734637999,8.400124386186667,1.1357502724308615,24.85669461140274,4.989416947940559,8.284961247810939,11.582316415651244,0.3088503615902038,23.520161134117902,1.7142993546590843,1.5285334089299063,21.673318113696553,716.1698959603943,100.10396186055472
31,WP4,M03,Textured,0.65,0,-1,1,1,4.5,3.5,1.15,,4.506544823907349,3.365102216669331,1.122489097190397,0.6530805838432107,3.1872408765119844,79.5599459152349,8.683659652234706,1.1209841400061158,22.163885670078898,4.923928817193647,8.262554790587785,8.977402062297465,0.7909283405702209,31.409357005325635,1.3270429675990898,2.732687316472189,26.65643181997541,860.2025816583382,100.78640530486862
32,WP4,M03,Textured,0.65,1,0,0,0,5.5,2.5,1.0,,5.413253204690867,2.479352913870388,1.0021681616364713,0.6605287272128095,3.4185436282877055,80.54842794147582,8.317090246148238,1.1485642648450998,23.80218714793992,5.8043901345950415,8.359050899894994,9.638746113449885,0.6874507614132427,27.159231381510857,1.4699249997438881,2.359129161626248,24.818013331194383,793.150709803953,100.38177714598379
33,WP4,M03,Textured,0.65,0,1,1,-1,6.5,3.5,0.85,,6.4905698946362,3.5427545154812425,0.8375402787711177,0.6296525076886615,3.310444437337222,78.6746338736134,8.376051749299016,1.1232266957553558,22.046085855121433,6.6692013543571065,8.548847049840768,6.828037450923558,0.956603462343516,30.002026999651054,1.3400777353177802,2.726883050353652,25.40338377834951,848.3118251414231,100.16996746889374
34,WP4,M03,Textured,0.65,0,1,-1,-1,6.5,1.5,0.85,,6.4221179232588925,1.40391756670823,0.8585462966669154,0.655544536620764,3.3514448742179614,78.2953405552495,8.271774397149537,1.1096951113888929,25.277224536264068,6.40459492299679,8.57286916933173,10.299760443935549,0.561240093818703,22.022791631606474,1.8028830209397704,1.851063977224366,21.499861923330073,719.3700717773187,100.17845653836424
35,WP4,M03,Textured,0.65,0,-1,-1,-1,4.5,1.5,0.85,,4.459395459627962,1.5190039943675149,0.8311157695973119,0.6606172520201266,3.373348944959466,79.03548931931373,8.230448658007655,1.134874029721586,25.170833930927387,4.92429415905722,8.78645100971954,11.460088762150628,0.3306442220419226,19.617839444321998,2.0137871792946616,1.350069845115227,19.05701779669282,728.7138082702232,104.46259883710906
36,WP4,M03,Textured,0.65,0,1,-1,1,6.5,1.5,1.15,,6.490863167302851,1.5367420852238518,1.162297203194156,0.7037866439296984,3.751216562451379,80.27986287674116,8.398846685604857,1.135880794374039,24.908592096195402,6.676944210195503,8.140113716211363,10.091534169788535,0.6027512616523953,26.34856322530153,1.5300441145948656,2.319078337647197,23.41134181095557,732.8008920351434,94.86550499466533
